"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Montana"	"30"	"45-54 years"	"45-54"	"2018"	"2018"	468	120278	389.1
	"Montana"	"30"	"45-54 years"	"45-54"	"2019"	"2019"	495	117800	420.2
	"Montana"	"30"	"45-54 years"	"45-54"	"2020 "	"2020"	589	117092	503.0
	"Montana"	"30"	"55-64 years"	"55-64"	"2015"	"2015"	1299	151479	857.5
	"Montana"	"30"	"55-64 years"	"55-64"	"2016"	"2016"	1279	152474	838.8
	"Montana"	"30"	"55-64 years"	"55-64"	"2017"	"2017"	1278	152169	839.9
	"Montana"	"30"	"55-64 years"	"55-64"	"2018"	"2018"	1267	151387	836.9
	"Montana"	"30"	"55-64 years"	"55-64"	"2019"	"2019"	1235	150008	823.3
	"Montana"	"30"	"55-64 years"	"55-64"	"2020 "	"2020"	1451	148120	979.6
	"Montana"	"30"	"65-74 years"	"65-74"	"2015"	"2015"	1820	105061	1732.3
	"Montana"	"30"	"65-74 years"	"65-74"	"2016"	"2016"	1830	110127	1661.7
	"Montana"	"30"	"65-74 years"	"65-74"	"2017"	"2017"	1910	114797	1663.8
	"Montana"	"30"	"65-74 years"	"65-74"	"2018"	"2018"	1950	119583	1630.7
	"Montana"	"30"	"65-74 years"	"65-74"	"2019"	"2019"	2071	124631	1661.7
	"Montana"	"30"	"65-74 years"	"65-74"	"2020 "	"2020"	2471	129574	1907.0
	"Montana"	"30"	"75-84 years"	"75-84"	"2015"	"2015"	2280	50525	4512.6
	"Montana"	"30"	"75-84 years"	"75-84"	"2016"	"2016"	2339	52138	4486.2
	"Montana"	"30"	"75-84 years"	"75-84"	"2017"	"2017"	2537	53342	4756.1
	"Montana"	"30"	"75-84 years"	"75-84"	"2018"	"2018"	2475	56624	4370.9
	"Montana"	"30"	"75-84 years"	"75-84"	"2019"	"2019"	2636	58951	4471.5
	"Montana"	"30"	"75-84 years"	"75-84"	"2020 "	"2020"	3031	60746	4989.6
	"Montana"	"30"	"85+ years"	"85+"	"2015"	"2015"	3207	22425	14301.0
	"Montana"	"30"	"85+ years"	"85+"	"2016"	"2016"	3208	22775	14085.6
	"Montana"	"30"	"85+ years"	"85+"	"2017"	"2017"	3291	22384	14702.5
	"Montana"	"30"	"85+ years"	"85+"	"2018"	"2018"	3170	22695	13967.8
	"Montana"	"30"	"85+ years"	"85+"	"2019"	"2019"	3264	22855	14281.3
	"Montana"	"30"	"85+ years"	"85+"	"2020 "	"2020"	3671	23072	15911.1
	"Montana"	"30"	"Not Stated"	"NS"	"2015"	"2015"	0	Not Applicable	Not Applicable
	"Montana"	"30"	"Not Stated"	"NS"	"2016"	"2016"	0	Not Applicable	Not Applicable
	"Montana"	"30"	"Not Stated"	"NS"	"2017"	"2017"	0	Not Applicable	Not Applicable
	"Montana"	"30"	"Not Stated"	"NS"	"2018"	"2018"	0	Not Applicable	Not Applicable
	"Montana"	"30"	"Not Stated"	"NS"	"2019"	"2019"	0	Not Applicable	Not Applicable
	"Montana"	"30"	"Not Stated"	"NS"	"2020 "	"2020"	0	Not Applicable	Not Applicable
	"Nebraska"	"31"	"< 1 year"	"1"	"2015"	"2015"	153	26178	584.5
	"Nebraska"	"31"	"< 1 year"	"1"	"2016"	"2016"	164	26640	615.6
	"Nebraska"	"31"	"< 1 year"	"1"	"2017"	"2017"	144	26340	546.7
	"Nebraska"	"31"	"< 1 year"	"1"	"2018"	"2018"	149	25809	577.3
	"Nebraska"	"31"	"< 1 year"	"1"	"2019"	"2019"	125	25252	495.0
	"Nebraska"	"31"	"< 1 year"	"1"	"2020 "	"2020"	137	24961	548.9
	"Nebraska"	"31"	"1-4 years"	"1-4"	"2015"	"2015"	31	104453	29.7
	"Nebraska"	"31"	"1-4 years"	"1-4"	"2016"	"2016"	29	106169	27.3
	"Nebraska"	"31"	"1-4 years"	"1-4"	"2017"	"2017"	19	106721	Unreliable
	"Nebraska"	"31"	"1-4 years"	"1-4"	"2018"	"2018"	30	107159	28.0
	"Nebraska"	"31"	"1-4 years"	"1-4"	"2019"	"2019"	21	105628	19.9
	"Nebraska"	"31"	"1-4 years"	"1-4"	"2020 "	"2020"	21	103756	20.2
	"Nebraska"	"31"	"5-14 years"	"5-14"	"2015"	"2015"	33	263632	12.5
	"Nebraska"	"31"	"5-14 years"	"5-14"	"2016"	"2016"	34	263792	12.9
	"Nebraska"	"31"	"5-14 years"	"5-14"	"2017"	"2017"	43	265254	16.2
	"Nebraska"	"31"	"5-14 years"	"5-14"	"2018"	"2018"	39	265822	14.7
	"Nebraska"	"31"	"5-14 years"	"5-14"	"2019"	"2019"	41	266296	15.4
	"Nebraska"	"31"	"5-14 years"	"5-14"	"2020 "	"2020"	44	266704	16.5
	"Nebraska"	"31"	"15-24 years"	"15-24"	"2015"	"2015"	171	268848	63.6
	"Nebraska"	"31"	"15-24 years"	"15-24"	"2016"	"2016"	151	269442	56.0
	"Nebraska"	"31"	"15-24 years"	"15-24"	"2017"	"2017"	173	268436	64.4
	"Nebraska"	"31"	"15-24 years"	"15-24"	"2018"	"2018"	151	268759	56.2
	"Nebraska"	"31"	"15-24 years"	"15-24"	"2019"	"2019"	157	268196	58.5
	"Nebraska"	"31"	"15-24 years"	"15-24"	"2020 "	"2020"	195	268225	72.7
	"Nebraska"	"31"	"25-34 years"	"25-34"	"2015"	"2015"	240	252533	95.0
	"Nebraska"	"31"	"25-34 years"	"25-34"	"2016"	"2016"	234	252946	92.5
	"Nebraska"	"31"	"25-34 years"	"25-34"	"2017"	"2017"	233	255515	91.2
	"Nebraska"	"31"	"25-34 years"	"25-34"	"2018"	"2018"	244	255723	95.4
	"Nebraska"	"31"	"25-34 years"	"25-34"	"2019"	"2019"	256	255338	100.3
	"Nebraska"	"31"	"25-34 years"	"25-34"	"2020 "	"2020"	302	254707	118.6
	"Nebraska"	"31"	"35-44 years"	"35-44"	"2015"	"2015"	318	228643	139.1
	"Nebraska"	"31"	"35-44 years"	"35-44"	"2016"	"2016"	347	230528	150.5
	"Nebraska"	"31"	"35-44 years"	"35-44"	"2017"	"2017"	390	234673	166.2
	"Nebraska"	"31"	"35-44 years"	"35-44"	"2018"	"2018"	398	239311	166.3
	"Nebraska"	"31"	"35-44 years"	"35-44"	"2019"	"2019"	384	243139	157.9
	"Nebraska"	"31"	"35-44 years"	"35-44"	"2020 "	"2020"	460	246298	186.8
	"Nebraska"	"31"	"45-54 years"	"45-54"	"2015"	"2015"	885	234477	377.4
	"Nebraska"	"31"	"45-54 years"	"45-54"	"2016"	"2016"	782	229683	340.5
	"Nebraska"	"31"	"45-54 years"	"45-54"	"2017"	"2017"	774	225163	343.8
	"Nebraska"	"31"	"45-54 years"	"45-54"	"2018"	"2018"	826	219971	375.5
	"Nebraska"	"31"	"45-54 years"	"45-54"	"2019"	"2019"	838	215808	388.3
	"Nebraska"	"31"	"45-54 years"	"45-54"	"2020 "	"2020"	873	213797	408.3
	"Nebraska"	"31"	"55-64 years"	"55-64"	"2015"	"2015"	1950	238715	816.9
	"Nebraska"	"31"	"55-64 years"	"55-64"	"2016"	"2016"	1911	241172	792.4
	"Nebraska"	"31"	"55-64 years"	"55-64"	"2017"	"2017"	1969	242601	811.6
	"Nebraska"	"31"	"55-64 years"	"55-64"	"2018"	"2018"	1959	243048	806.0
	"Nebraska"	"31"	"55-64 years"	"55-64"	"2019"	"2019"	1960	242293	808.9
	"Nebraska"	"31"	"55-64 years"	"55-64"	"2020 "	"2020"	2236	239667	933.0
	"Nebraska"	"31"	"65-74 years"	"65-74"	"2015"	"2015"	2679	152481	1756.9
	"Nebraska"	"31"	"65-74 years"	"65-74"	"2016"	"2016"	2720	159561	1704.7
	"Nebraska"	"31"	"65-74 years"	"65-74"	"2017"	"2017"	2943	166980	1762.5
	"Nebraska"	"31"	"65-74 years"	"65-74"	"2018"	"2018"	3064	172527	1776.0
	"Nebraska"	"31"	"65-74 years"	"65-74"	"2019"	"2019"	3017	178908	1686.3
	"Nebraska"	"31"	"65-74 years"	"65-74"	"2020 "	"2020"	3688	185015	1993.4
	"Nebraska"	"31"	"75-84 years"	"75-84"	"2015"	"2015"	4061	84006	4834.2
	"Nebraska"	"31"	"75-84 years"	"75-84"	"2016"	"2016"	3907	84361	4631.3
	"Nebraska"	"31"	"75-84 years"	"75-84"	"2017"	"2017"	3993	85397	4675.8
	"Nebraska"	"31"	"75-84 years"	"75-84"	"2018"	"2018"	3899	88061	4427.6
	"Nebraska"	"31"	"75-84 years"	"75-84"	"2019"	"2019"	4136	90492	4570.6
	"Nebraska"	"31"	"75-84 years"	"75-84"	"2020 "	"2020"	4792	91792	5220.5
	"Nebraska"	"31"	"85+ years"	"85+"	"2015"	"2015"	6219	42224	14728.6
	"Nebraska"	"31"	"85+ years"	"85+"	"2016"	"2016"	5938	42822	13866.7
	"Nebraska"	"31"	"85+ years"	"85+"	"2017"	"2017"	6197	42996	14413.0
	"Nebraska"	"31"	"85+ years"	"85+"	"2018"	"2018"	6145	43078	14264.8
	"Nebraska"	"31"	"85+ years"	"85+"	"2019"	"2019"	6035	43058	14016.0
	"Nebraska"	"31"	"85+ years"	"85+"	"2020 "	"2020"	6801	42630	15953.6
	"Nebraska"	"31"	"Not Stated"	"NS"	"2015"	"2015"	0	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Not Stated"	"NS"	"2016"	"2016"	0	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Not Stated"	"NS"	"2017"	"2017"	0	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Not Stated"	"NS"	"2018"	"2018"	0	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Not Stated"	"NS"	"2019"	"2019"	0	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Not Stated"	"NS"	"2020 "	"2020"	0	Not Applicable	Not Applicable
	"Nevada"	"32"	"< 1 year"	"1"	"2015"	"2015"	190	35737	531.7
	"Nevada"	"32"	"< 1 year"	"1"	"2016"	"2016"	207	36972	559.9
	"Nevada"	"32"	"< 1 year"	"1"	"2017"	"2017"	208	36450	570.6
	"Nevada"	"32"	"< 1 year"	"1"	"2018"	"2018"	217	35781	606.5
	"Nevada"	"32"	"< 1 year"	"1"	"2019"	"2019"	201	35701	563.0
	"Nevada"	"32"	"< 1 year"	"1"	"2020 "	"2020"	155	35704	434.1
	"Nevada"	"32"	"1-4 years"	"1-4"	"2015"	"2015"	47	140880	33.4
	"Nevada"	"32"	"1-4 years"	"1-4"	"2016"	"2016"	35	147490	23.7
	"Nevada"	"32"	"1-4 years"	"1-4"	"2017"	"2017"	41	149387	27.4
	"Nevada"	"32"	"1-4 years"	"1-4"	"2018"	"2018"	37	150214	24.6
	"Nevada"	"32"	"1-4 years"	"1-4"	"2019"	"2019"	37	149874	24.7
	"Nevada"	"32"	"1-4 years"	"1-4"	"2020 "	"2020"	30	148952	20.1
	"Nevada"	"32"	"5-14 years"	"5-14"	"2015"	"2015"	63	380163	16.6
	"Nevada"	"32"	"5-14 years"	"5-14"	"2016"	"2016"	70	379599	18.4
	"Nevada"	"32"	"5-14 years"	"5-14"	"2017"	"2017"	46	385033	11.9
	"Nevada"	"32"	"5-14 years"	"5-14"	"2018"	"2018"	48	388629	12.4
	"Nevada"	"32"	"5-14 years"	"5-14"	"2019"	"2019"	47	392066	12.0
	"Nevada"	"32"	"5-14 years"	"5-14"	"2020 "	"2020"	53	395918	13.4
	"Nevada"	"32"	"15-24 years"	"15-24"	"2015"	"2015"	279	364904	76.5
	"Nevada"	"32"	"15-24 years"	"15-24"	"2016"	"2016"	302	363591	83.1
	"Nevada"	"32"	"15-24 years"	"15-24"	"2017"	"2017"	287	363620	78.9
	"Nevada"	"32"	"15-24 years"	"15-24"	"2018"	"2018"	276	363162	76.0
	"Nevada"	"32"	"15-24 years"	"15-24"	"2019"	"2019"	264	365218	72.3
	"Nevada"	"32"	"15-24 years"	"15-24"	"2020 "	"2020"	370	369886	100.0
	"Nevada"	"32"	"25-34 years"	"25-34"	"2015"	"2015"	502	418110	120.1
	"Nevada"	"32"	"25-34 years"	"25-34"	"2016"	"2016"	507	428127	118.4
	"Nevada"	"32"	"25-34 years"	"25-34"	"2017"	"2017"	542	440358	123.1
	"Nevada"	"32"	"25-34 years"	"25-34"	"2018"	"2018"	530	445372	119.0
	"Nevada"	"32"	"25-34 years"	"25-34"	"2019"	"2019"	504	453116	111.2
	"Nevada"	"32"	"25-34 years"	"25-34"	"2020 "	"2020"	664	462110	143.7
	"Nevada"	"32"	"35-44 years"	"35-44"	"2015"	"2015"	750	385541	194.5
	"Nevada"	"32"	"35-44 years"	"35-44"	"2016"	"2016"	770	387758	198.6
	"Nevada"	"32"	"35-44 years"	"35-44"	"2017"	"2017"	767	397068	193.2
	"Nevada"	"32"	"35-44 years"	"35-44"	"2018"	"2018"	835	403153	207.1
	"Nevada"	"32"	"35-44 years"	"35-44"	"2019"	"2019"	765	410505	186.4
	"Nevada"	"32"	"35-44 years"	"35-44"	"2020 "	"2020"	1006	420922	239.0
	"Nevada"	"32"	"45-54 years"	"45-54"	"2015"	"2015"	1700	389219	436.8
	"Nevada"	"32"	"45-54 years"	"45-54"	"2016"	"2016"	1771	392859	450.8
	"Nevada"	"32"	"45-54 years"	"45-54"	"2017"	"2017"	1707	396251	430.8
	"Nevada"	"32"	"45-54 years"	"45-54"	"2018"	"2018"	1639	395339	414.6
	"Nevada"	"32"	"45-54 years"	"45-54"	"2019"	"2019"	1662	394228	421.6
	"Nevada"	"32"	"45-54 years"	"45-54"	"2020 "	"2020"	2054	396219	518.4
	"Nevada"	"32"	"55-64 years"	"55-64"	"2015"	"2015"	3390	354173	957.2
	"Nevada"	"32"	"55-64 years"	"55-64"	"2016"	"2016"	3505	362520	966.8
	"Nevada"	"32"	"55-64 years"	"55-64"	"2017"	"2017"	3605	370813	972.2
	"Nevada"	"32"	"55-64 years"	"55-64"	"2018"	"2018"	3622	376561	961.9
	"Nevada"	"32"	"55-64 years"	"55-64"	"2019"	"2019"	3648	383476	951.3
	"Nevada"	"32"	"55-64 years"	"55-64"	"2020 "	"2020"	4309	389232	1107.1
	"Nevada"	"32"	"65-74 years"	"65-74"	"2015"	"2015"	5126	264111	1940.9
	"Nevada"	"32"	"65-74 years"	"65-74"	"2016"	"2016"	5380	275598	1952.1
	"Nevada"	"32"	"65-74 years"	"65-74"	"2017"	"2017"	5588	286331	1951.6
	"Nevada"	"32"	"65-74 years"	"65-74"	"2018"	"2018"	5591	293252	1906.6
	"Nevada"	"32"	"65-74 years"	"65-74"	"2019"	"2019"	5920	303363	1951.5
	"Nevada"	"32"	"65-74 years"	"65-74"	"2020 "	"2020"	7062	316112	2234.0
	"Nevada"	"32"	"75-84 years"	"75-84"	"2015"	"2015"	5550	118359	4689.1
	"Nevada"	"32"	"75-84 years"	"75-84"	"2016"	"2016"	5920	124007	4773.9
	"Nevada"	"32"	"75-84 years"	"75-84"	"2017"	"2017"	6163	131200	4697.4
	"Nevada"	"32"	"75-84 years"	"75-84"	"2018"	"2018"	6227	139567	4461.7
	"Nevada"	"32"	"75-84 years"	"75-84"	"2019"	"2019"	6639	147793	4492.1
	"Nevada"	"32"	"75-84 years"	"75-84"	"2020 "	"2020"	8014	156290	5127.6
	"Nevada"	"32"	"85+ years"	"85+"	"2015"	"2015"	5273	39648	13299.5
	"Nevada"	"32"	"85+ years"	"85+"	"2016"	"2016"	5435	41537	13084.7
	"Nevada"	"32"	"85+ years"	"85+"	"2017"	"2017"	5701	41528	13728.1
	"Nevada"	"32"	"85+ years"	"85+"	"2018"	"2018"	5688	43362	13117.5
	"Nevada"	"32"	"85+ years"	"85+"	"2019"	"2019"	5897	44816	13158.2
	"Nevada"	"32"	"85+ years"	"85+"	"2020 "	"2020"	6901	46914	14709.9
	"Nevada"	"32"	"Not Stated"	"NS"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Nevada"	"32"	"Not Stated"	"NS"	"2016"	"2016"	0	Not Applicable	Not Applicable
	"Nevada"	"32"	"Not Stated"	"NS"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Nevada"	"32"	"Not Stated"	"NS"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Nevada"	"32"	"Not Stated"	"NS"	"2019"	"2019"	Suppressed	Not Applicable	Not Applicable
	"Nevada"	"32"	"Not Stated"	"NS"	"2020 "	"2020"	0	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"< 1 year"	"1"	"2015"	"2015"	52	12784	406.8
	"New Hampshire"	"33"	"< 1 year"	"1"	"2016"	"2016"	45	12479	360.6
	"New Hampshire"	"33"	"< 1 year"	"1"	"2017"	"2017"	51	12485	408.5
	"New Hampshire"	"33"	"< 1 year"	"1"	"2018"	"2018"	43	12217	352.0
	"New Hampshire"	"33"	"< 1 year"	"1"	"2019"	"2019"	37	12052	307.0
	"New Hampshire"	"33"	"< 1 year"	"1"	"2020 "	"2020"	52	12058	431.2
	"New Hampshire"	"33"	"1-4 years"	"1-4"	"2015"	"2015"	Suppressed	51810	Suppressed
	"New Hampshire"	"33"	"1-4 years"	"1-4"	"2016"	"2016"	Suppressed	51721	Suppressed
	"New Hampshire"	"33"	"1-4 years"	"1-4"	"2017"	"2017"	Suppressed	51996	Suppressed
	"New Hampshire"	"33"	"1-4 years"	"1-4"	"2018"	"2018"	12	51803	Unreliable
	"New Hampshire"	"33"	"1-4 years"	"1-4"	"2019"	"2019"	10	51569	Unreliable
	"New Hampshire"	"33"	"1-4 years"	"1-4"	"2020 "	"2020"	11	51031	Unreliable
	"New Hampshire"	"33"	"5-14 years"	"5-14"	"2015"	"2015"	15	149013	Unreliable
	"New Hampshire"	"33"	"5-14 years"	"5-14"	"2016"	"2016"	19	147143	Unreliable
	"New Hampshire"	"33"	"5-14 years"	"5-14"	"2017"	"2017"	11	145522	Unreliable
	"New Hampshire"	"33"	"5-14 years"	"5-14"	"2018"	"2018"	15	145474	Unreliable
	"New Hampshire"	"33"	"5-14 years"	"5-14"	"2019"	"2019"	20	143449	13.9
	"New Hampshire"	"33"	"5-14 years"	"5-14"	"2020 "	"2020"	13	142274	Unreliable
	"New Hampshire"	"33"	"15-24 years"	"15-24"	"2015"	"2015"	103	179416	57.4
	"New Hampshire"	"33"	"15-24 years"	"15-24"	"2016"	"2016"	144	176761	81.5
	"New Hampshire"	"33"	"15-24 years"	"15-24"	"2017"	"2017"	126	175829	71.7
	"New Hampshire"	"33"	"15-24 years"	"15-24"	"2018"	"2018"	114	174813	65.2
	"New Hampshire"	"33"	"15-24 years"	"15-24"	"2019"	"2019"	110	171874	64.0
	"New Hampshire"	"33"	"15-24 years"	"15-24"	"2020 "	"2020"	97	170054	57.0
	"New Hampshire"	"33"	"25-34 years"	"25-34"	"2015"	"2015"	249	156230	159.4
	"New Hampshire"	"33"	"25-34 years"	"25-34"	"2016"	"2016"	290	160604	180.6
	"New Hampshire"	"33"	"25-34 years"	"25-34"	"2017"	"2017"	283	163419	173.2
	"New Hampshire"	"33"	"25-34 years"	"25-34"	"2018"	"2018"	259	169075	153.2
	"New Hampshire"	"33"	"25-34 years"	"25-34"	"2019"	"2019"	261	172816	151.0
	"New Hampshire"	"33"	"25-34 years"	"25-34"	"2020 "	"2020"	245	175498	139.6
	"New Hampshire"	"33"	"35-44 years"	"35-44"	"2015"	"2015"	322	154977	207.8
	"New Hampshire"	"33"	"35-44 years"	"35-44"	"2016"	"2016"	350	152181	230.0
	"New Hampshire"	"33"	"35-44 years"	"35-44"	"2017"	"2017"	278	152032	182.9
	"New Hampshire"	"33"	"35-44 years"	"35-44"	"2018"	"2018"	323	154674	208.8
	"New Hampshire"	"33"	"35-44 years"	"35-44"	"2019"	"2019"	327	156500	208.9
	"New Hampshire"	"33"	"35-44 years"	"35-44"	"2020 "	"2020"	334	159402	209.5
	"New Hampshire"	"33"	"45-54 years"	"45-54"	"2015"	"2015"	671	205589	326.4
	"New Hampshire"	"33"	"45-54 years"	"45-54"	"2016"	"2016"	676	200946	336.4
	"New Hampshire"	"33"	"45-54 years"	"45-54"	"2017"	"2017"	700	196071	357.0
	"New Hampshire"	"33"	"45-54 years"	"45-54"	"2018"	"2018"	719	190242	377.9
	"New Hampshire"	"33"	"45-54 years"	"45-54"	"2019"	"2019"	629	183273	343.2
	"New Hampshire"	"33"	"45-54 years"	"45-54"	"2020 "	"2020"	663	177656	373.2
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"2015"	"2015"	1420	201847	703.5
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"2016"	"2016"	1510	206156	732.5
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"2017"	"2017"	1496	209284	714.8
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"2018"	"2018"	1587	212515	746.8
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"2019"	"2019"	1568	214314	731.6
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"2020 "	"2020"	1535	215173	713.4
	"New Hampshire"	"33"	"65-74 years"	"65-74"	"2015"	"2015"	2115	129558	1632.5
	"New Hampshire"	"33"	"65-74 years"	"65-74"	"2016"	"2016"	2128	135668	1568.5
	"New Hampshire"	"33"	"65-74 years"	"65-74"	"2017"	"2017"	2239	141771	1579.3
	"New Hampshire"	"33"	"65-74 years"	"65-74"	"2018"	"2018"	2252	146933	1532.7
	"New Hampshire"	"33"	"65-74 years"	"65-74"	"2019"	"2019"	2410	152669	1578.6
	"New Hampshire"	"33"	"65-74 years"	"65-74"	"2020 "	"2020"	2602	158927	1637.2
	"New Hampshire"	"33"	"75-84 years"	"75-84"	"2015"	"2015"	2885	60440	4773.3
	"New Hampshire"	"33"	"75-84 years"	"75-84"	"2016"	"2016"	2835	61820	4585.9
	"New Hampshire"	"33"	"75-84 years"	"75-84"	"2017"	"2017"	3001	64332	4664.9
	"New Hampshire"	"33"	"75-84 years"	"75-84"	"2018"	"2018"	3031	68224	4442.7
	"New Hampshire"	"33"	"75-84 years"	"75-84"	"2019"	"2019"	3104	70954	4374.7
	"New Hampshire"	"33"	"75-84 years"	"75-84"	"2020 "	"2020"	3387	73622	4600.5
	"New Hampshire"	"33"	"85+ years"	"85+"	"2015"	"2015"	4144	28944	14317.3
	"New Hampshire"	"33"	"85+ years"	"85+"	"2016"	"2016"	4197	29316	14316.4
	"New Hampshire"	"33"	"85+ years"	"85+"	"2017"	"2017"	4310	30054	14340.9
	"New Hampshire"	"33"	"85+ years"	"85+"	"2018"	"2018"	4419	30488	14494.2
	"New Hampshire"	"33"	"85+ years"	"85+"	"2019"	"2019"	4268	30241	14113.3
	"New Hampshire"	"33"	"85+ years"	"85+"	"2020 "	"2020"	4761	30580	15569.0
	"New Hampshire"	"33"	"Not Stated"	"NS"	"2015"	"2015"	0	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Not Stated"	"NS"	"2016"	"2016"	0	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Not Stated"	"NS"	"2017"	"2017"	0	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Not Stated"	"NS"	"2018"	"2018"	0	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Not Stated"	"NS"	"2019"	"2019"	0	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Not Stated"	"NS"	"2020 "	"2020"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"< 1 year"	"1"	"2015"	"2015"	487	103853	468.9
	"New Jersey"	"34"	"< 1 year"	"1"	"2016"	"2016"	421	102267	411.7
	"New Jersey"	"34"	"< 1 year"	"1"	"2017"	"2017"	453	101902	444.5
	"New Jersey"	"34"	"< 1 year"	"1"	"2018"	"2018"	390	100364	388.6
	"New Jersey"	"34"	"< 1 year"	"1"	"2019"	"2019"	428	99459	430.3
	"New Jersey"	"34"	"< 1 year"	"1"	"2020 "	"2020"	393	99506	395.0
	"New Jersey"	"34"	"1-4 years"	"1-4"	"2015"	"2015"	83	426281	19.5
	"New Jersey"	"34"	"1-4 years"	"1-4"	"2016"	"2016"	79	419065	18.9
	"New Jersey"	"34"	"1-4 years"	"1-4"	"2017"	"2017"	54	419816	12.9
	"New Jersey"	"34"	"1-4 years"	"1-4"	"2018"	"2018"	63	418264	15.1
	"New Jersey"	"34"	"1-4 years"	"1-4"	"2019"	"2019"	63	415231	15.2
	"New Jersey"	"34"	"1-4 years"	"1-4"	"2020 "	"2020"	70	414445	16.9
	"New Jersey"	"34"	"5-14 years"	"5-14"	"2015"	"2015"	108	1114083	9.7
	"New Jersey"	"34"	"5-14 years"	"5-14"	"2016"	"2016"	105	1109867	9.5
	"New Jersey"	"34"	"5-14 years"	"5-14"	"2017"	"2017"	104	1107186	9.4
	"New Jersey"	"34"	"5-14 years"	"5-14"	"2018"	"2018"	131	1092176	12.0
	"New Jersey"	"34"	"5-14 years"	"5-14"	"2019"	"2019"	111	1083967	10.2
	"New Jersey"	"34"	"5-14 years"	"5-14"	"2020 "	"2020"	75	1081184	6.9
	"New Jersey"	"34"	"15-24 years"	"15-24"	"2015"	"2015"	663	1147349	57.8
	"New Jersey"	"34"	"15-24 years"	"15-24"	"2016"	"2016"	720	1140296	63.1
	"New Jersey"	"34"	"15-24 years"	"15-24"	"2017"	"2017"	660	1137332	58.0
	"New Jersey"	"34"	"15-24 years"	"15-24"	"2018"	"2018"	638	1108845	57.5
	"New Jersey"	"34"	"15-24 years"	"15-24"	"2019"	"2019"	553	1093555	50.6
	"New Jersey"	"34"	"15-24 years"	"15-24"	"2020 "	"2020"	609	1084234	56.2
	"New Jersey"	"34"	"25-34 years"	"25-34"	"2015"	"2015"	1159	1155249	100.3
	"New Jersey"	"34"	"25-34 years"	"25-34"	"2016"	"2016"	1511	1162064	130.0
	"New Jersey"	"34"	"25-34 years"	"25-34"	"2017"	"2017"	1611	1171073	137.6
	"New Jersey"	"34"	"25-34 years"	"25-34"	"2018"	"2018"	1610	1155839	139.3
	"New Jersey"	"34"	"25-34 years"	"25-34"	"2019"	"2019"	1529	1152278	132.7
	"New Jersey"	"34"	"25-34 years"	"25-34"	"2020 "	"2020"	1735	1154546	150.3
	"New Jersey"	"34"	"35-44 years"	"35-44"	"2015"	"2015"	1663	1163962	142.9
	"New Jersey"	"34"	"35-44 years"	"35-44"	"2016"	"2016"	1784	1146197	155.6
	"New Jersey"	"34"	"35-44 years"	"35-44"	"2017"	"2017"	1938	1153694	168.0
	"New Jersey"	"34"	"35-44 years"	"35-44"	"2018"	"2018"	2021	1139300	177.4
	"New Jersey"	"34"	"35-44 years"	"35-44"	"2019"	"2019"	1976	1137693	173.7
	"New Jersey"	"34"	"35-44 years"	"35-44"	"2020 "	"2020"	2543	1141377	222.8
	"New Jersey"	"34"	"45-54 years"	"45-54"	"2015"	"2015"	4183	1323820	316.0
	"New Jersey"	"34"	"45-54 years"	"45-54"	"2016"	"2016"	4284	1296291	330.5
	"New Jersey"	"34"	"45-54 years"	"45-54"	"2017"	"2017"	4359	1279233	340.8
	"New Jersey"	"34"	"45-54 years"	"45-54"	"2018"	"2018"	4156	1235874	336.3
	"New Jersey"	"34"	"45-54 years"	"45-54"	"2019"	"2019"	3978	1200823	331.3
	"New Jersey"	"34"	"45-54 years"	"45-54"	"2020 "	"2020"	5142	1174392	437.8
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2015"	"2015"	8365	1179790	709.0
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2016"	"2016"	8582	1195810	717.7
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2017"	"2017"	8728	1216805	717.3
	"New Jersey"	"34"	"55-64 years"	"55-64"	"2018"	"2018"	8828	1219331	724.0
